name,sport,longitude,latitude,opening_hours,contact:phone,website,addr:street,addr:city,addr:housenumber,addr:postcode,addr:country,processed
,fitness,11.5139587,48.0266585,,,,Mühlweg,Grünwalder Forst,,82064.0,DE,True
,fitness,11.51291,48.0272684,,,,Georg-Pröbst-Weg,Grünwalder Forst,,82064.0,DE,True
,fitness,11.5152442,48.0272801,,,,Mühlweg,Grünwalder Forst,,82064.0,DE,True
,fitness,11.5158101,48.0277842,,,,Mühlweg,Grünwalder Forst,,82064.0,DE,True
,fitness,11.5122139,48.0278155,,,,Georg-Pröbst-Weg,Grünwalder Forst,,82064.0,DE,True
,fitness,11.5129945,48.0284416,,,,Georg-Pröbst-Weg,Grünwalder Forst,,82064.0,DE,True
,fitness,11.5150805,48.0287241,,,,Mühlweg,Grünwalder Forst,,82064.0,DE,True
,fitness,11.5129676,48.0289349,,,,Georg-Pröbst-Weg,Grünwalder Forst,,82064.0,DE,True
,fitness,11.5141927,48.0292407,,,,Georg-Pröbst-Weg,Grünwalder Forst,,82064.0,DE,True
,fitness,11.5131795,48.0298066,,,,Georg-Pröbst-Weg,Grünwalder Forst,,82064.0,DE,True
,fitness,11.5137803,48.0298676,,,,Georg-Pröbst-Weg,Grünwalder Forst,,82064.0,DE,True
,fitness,11.5151798,48.0299277,,,,Barfußweg,Grünwald,,82031.0,DE,True
,fitness,11.5142072,48.0302784,,,,Barfußweg,Grünwald,,82031.0,DE,True
,fitness,11.5181865,48.0303976,,,,Mühlweg,Grünwalder Forst,,82064.0,DE,True
,fitness,11.5165021,48.030629,,,,Barfußweg,Grünwald,,82031.0,DE,True
,fitness,11.5159945,48.0306398,,,,Barfußweg,Grünwald,,82031.0,DE,True
,fitness,11.5167381,48.0307528,,,,Barfußweg,Grünwald,,82031.0,DE,True
,fitness,11.5171646,48.0307725,,,,Alpspitzstraße,Grünwald,,82031.0,DE,True
,fitness,11.5178399,48.0310012,,,,Alpspitzstraße,Grünwald,,82031.0,DE,True
VIVA Fitness Münster,gymnastics,7.6318274,51.9338266,"Mo-Fr 06:00-23:00; Sa,Su 07:00-20:00",,https://www.vivafitness.de/,Robert-Bosch-Straße,Münster,2-4,48153.0,DE,True
JKA Karate-Dojo Sochin,,8.2851546,50.009574,,,https://karate-sochin.de/,In der Witz,Wiesbaden,,55252.0,DE,True
Sport Studio Stitz,,6.2226153,50.7774016,Mo-Fr 09:30-22:00; Sa-Su 10:00-13:00,,https://www.fitness-stitz.de/,Mühlener Markt,Stolberg,4,52222.0,DE,True
Body Street,,7.0063746,51.4400454,"Mo-Fr 09:00-21:00, Sa 09:00-15:00",,https://www.bodystreet.com,Rüttenscheider Straße,Essen,61,45130.0,DE,True
Yoga Stübchen,yoga,13.3513758,52.5486824,,,,Genter Straße,Berlin,65,13353.0,DE,True
lady's spandau,,13.2010323,52.5433244,,,https://www.ladys-spandau.de/,Bismarckstraße,Berlin,17,13585.0,DE,True
PURE Fitness Ludwigsburg GmbH,,9.1807459,48.8887629,"Mo,We 06:00-23:00; Tu,Th 09:00-23:00; Fr 06:00-22:00; Sa,Su,PH 09:00-20:00",,https://www.pure-fitnessclub.de/clubs-2/ludwigsburg/,Siegesstraße,Ludwigsburg,51,71636.0,DE,True
,fitness,7.4554736,51.4870728,,,,Bolmker Weg,Dortmund,,44139.0,DE,True
,fitness,7.4693898,51.4788153,,,,Lindenallee,Dortmund,,44225.0,DE,True
Fit & Wellness Oase,,12.1454331,50.4975981,,,http://www.fit-wellness-oase.de/,Hammerstraße,Plauen,54,8523.0,DE,True
ElsterFIT Fitness- und Gesundheitscenter,,12.1792075,50.4100525,closed,,,Egerstraße,Oelsnitz,19,8606.0,DE,True
Bodystreet,,13.4460907,52.5163412,,,,Karl-Marx-Allee,Berlin,110,10243.0,DE,True
Fitness Life Strasburg,,13.7442821,53.5062974,,,http://www.fitnesslifestudio.de/,Markt,Strasburg (Uckermark),23,17335.0,DE,True
Bavarese Sports Club,fitness;exercise,10.3762545,48.2364951,Mo-Fr 06:00-22:30; Sa-Su 08:00-21:00,,https://www.bavarese-sports-club.com,Erwin-Bosch-Ring,Krumbach (Schwaben),24,86381.0,DE,True
Fitnessstudio Binder,,13.1229875,51.1153202,,,,Industriestraße,Döbeln,1,4720.0,DE,True
Beat81,,13.415554,52.5177528,Mo-Sa 10:00-20:00,,,Dircksenstraße,Berlin,90,10178.0,DE,True
Fitness-Studio Martin Schroetter,,9.1718942,48.4948671,,,,Im Staudfuß,Reutlingen,13,72770.0,DE,True
rosafit,,11.4686535,53.8927488,,,https://www.rosafit.de/,Altwismarstraße,Wismar,,23966.0,DE,True
Gesundheitssportverein-Euskirchen e.V.,,6.796171,50.6607278,"Mo,We 08:30-12:00,15:30-20:30; Tu,Th 08:30-13:00,15:30-20:00; Fr 08:30-12:00,14:00-18:30; Sa 09:30-12:00",+49 2251 7847716,,Kölner Straße,Euskirchen,73,53879.0,DE,True
SoulCake Good Vibrations Fitness,,6.7960497,50.6607218,"Mo,We 08:30-13:00,16:00-21:00; Tu,Th 08:30-21:00; Fr 09:00-13:00; Sa 10:00-13:00",+49 2251 6259845,,Kölner Straße,Euskirchen,73,53879.0,DE,True
,fitness,14.3482018,51.7667709,,,,Elisabeth-Wolf-Ufer,Cottbus,,3042.0,DE,True
,fitness,14.3449496,51.7668996,,,,Elisabeth-Wolf-Ufer,Cottbus,,3042.0,DE,True
,fitness,14.3435098,51.7672834,,,,Elisabeth-Wolf-Ufer,Cottbus,,3042.0,DE,True
,fitness,14.3392847,51.7658173,,,,Elisabeth-Wolf-Ufer,Cottbus,,3042.0,DE,True
,fitness,14.339907,51.7645889,,,,Elisabeth-Wolf-Ufer,Cottbus,,3042.0,DE,True
Mrs.Sporty Club Haltern,fitness,7.1892788,51.7432465,"Mo 08:00-13:00,16:00-20:00; Tu 09:00-12:30,16:00-19:00; We 09:00-13:00,16:00-20:00; Th 09:00-12:30,16:00-19:30; Fr 08:00-13:00,16:00-19:00; Sa 10:00-13:00",,,Lippstraße,Haltern am See,19,45721.0,DE,True
,fitness,9.9885101,53.6835332,,,,Lütjenmoor,Norderstedt,,22850.0,DE,True
,fitness,8.0691692,52.2741674,,,,Haseuferweg,Osnabrück,,49084.0,DE,True
fit&fair,fitness,12.462352,51.2807656,,,,Muldentalstraße,Leipzig,,4288.0,DE,True
free Gesundheitszentrum,fitness,8.1528967,50.1437571,,,https://www.free-taunusstein.fitness/,Grillparzerstraße,Taunusstein,40,65232.0,DE,True
Bodystreet,,11.4774119,48.1641075,Mo-Th 09:00-21:00; Fr 09:00-20:30; Sa 09:00-14:00,,https://www.bodystreet.com/de/studio/bodystreet-muenchen-obermenzing,Verdistraße,München,45,81247.0,DE,True
Bodystreet Saarbrücken Ludwigskirche,ems,6.9885456,49.2333859,"Mo-Fr 10:00-19:00; PH,Sa-Su closed || open ""Termine außerhalb der Öffnungszeiten nach Vereinbarung""",,,Eisenbahnstraße,Saarbrücken,22,66117.0,DE,True
viva fitness Cloppenburg 2.0,,8.0257849,52.8364338,"Mo-Fr 06:00-23:00; Sa,Su 07:00-23:00",,https://www.vivafitness.de/,Memelstraße,Cloppenburg,39,49661.0,DE,True
Pilates Yoga Lounge,yoga;pilates,14.3311195,51.7641568,,,https://www.pilates-yoga-lounge.com/,Virchowstraße,Cottbus,44,3044.0,DE,True
Speedfitness Grafing,fitness;gymnastics,11.9594654,48.0548201,Mo-Fr 07:00-23:00; Sa-Su 08:00-22:00,,https://speedfitness-grafing.de,Münchener Straße,Grafing bei München,55,85567.0,DE,True
Frau Aktiv,,9.9089611,51.5097633,"Mo-Su,PH 07:00-22:00 ""nur Mitglieder""",+49 551 2097004,,Rischenweg,Rosdorf,5,37124.0,DE,True
Energy Gym Euskirchen,boxing,6.78931,50.6632263,"Mo-Fr 15:45-21:00 ""Kurse""; Mo,We,Fr,Sa 10:00-12:00 ""freies Training""",,,Walramstraße,Euskirchen,3,53879.0,DE,True
Fitnessstudio Rühen,fitness,10.8847947,52.4858668,"Mo-Su 06:00-24:00 ""Zugangskarte""",,,Hauptstraße,Brechtorf,9,38471.0,DE,True
Fitness Future City,fitness,9.7274649,52.3817023,"Mo-Su 07:00-23:00; PH 10:00-20:00 || ""nach Vereinbarung""",,https://fitness-future.de/fitnessstudio-hannover-city,Arndtstraße,Hannover,1,30167.0,DE,True
Naste Yoga e.V.,,8.981275,50.0358563,,,http://www.namaste-seligenstadt.de,Fontanestraße,Seligenstadt,12,63500.0,DE,True
Bodystreet,,8.974301,50.0475411,,,https://www.bodystreet.com/,Steinheimer Straße,Seligenstadt,40,63500.0,DE,True
Selection Fitness,,6.2320656,50.7650781,Mo-Su 06:00-24:00,,https://www.selection-fitness.com/,Zweifaller Straße,Stolberg,30,52222.0,DE,True
Vitalo,,13.2309991,49.0132133,,,https://www.vitalo-studio.de/,Stadtplatz,Zwiesel,18,94227.0,DE,True
Easyfitness,,7.168728,51.9372322,Mo-Fr 08:00-22:00; Sa 09:00-16:30; Su 09:00-15:00,,,Dülmener Straße,Coesfeld,25a,48653.0,DE,True
Crunch Fit Fitnessstudio,,9.9873588,53.6826452,,,,Europaallee,Norderstedt,6,22850.0,DE,True
Sportzentrum Passgenau,,8.967801,50.0434249,,,https://rehasport-seligenstadt.de/,Frankfurter Straße,Seligenstadt,,63500.0,DE,True
Raum für Bewegung und Stille,,10.1150093,53.6247856,,,,Pezolddamm,Hamburg,156,22175.0,DE,True
MY100,,11.5794398,48.1321012,"""by appointment""",,,Buttermelcherstraße,München,21,80469.0,DE,True
Clever fit,,11.8013859,50.5740864,,,https://www.clever-fit.com/fitness-studios/clever-fit-schleiz,Oschitzer Straße,Schleiz,31,7907.0,DE,True
Fitness Studio Büsbach,,6.2160672,50.7567232,"Mo-Fr 10:00-12:30,16:00-22:00; Sa 15:00-18:00; Su 11:00-13:00",,https://www.fitnessstolberg.de/,Konrad-Adenauer-Straße,Stolberg,140a,52223.0,DE,True
Körperformen,,6.953611,50.9628253,,,,Wilhelmstraße,Köln,41,50733.0,DE,True
Fair Fitness,fitness,9.7354559,49.115326,,,,Dietrich-Bonhoeffer-Platz,Schwäbisch Hall,2,74523.0,DE,True
Good Vibrations,fitness,7.7592881,51.258254,,,,Bahnhofstraße,Werdohl,,58791.0,DE,True
Premium Sport Bad Neuenahr,,7.1179646,50.549769,,,https://premium-sport.info,Ringener Straße,Bad Neuenahr-Ahrweiler,,53474.0,DE,True
Happy Yoga,yoga,7.0071064,51.4374447,,,,Rüttenscheider Platz,Essen,10,45130.0,DE,True
Eins Zwo Gesundheitsstudio,,12.9721389,50.7696836,"Mo-Th 08:30-11:30,15:30-20:00; Tu,Fr 08:30-11:30,12:30-17:30; PH off",,http://www.eins-zwo-gesundheitsstudio.de,Einsiedler Hauptstraße,Chemnitz,,9123.0,DE,True
FitX,,8.5662748,52.0031808,24/7,,https://www.fitx.de/studio/bielefeld-sieker,Detmolder Straße,Bielefeld,279,33605.0,DE,True
Pilates Moves,pilates,7.0087701,51.4391632,,,,Klarastraße,Essen,35,45130.0,DE,True
Find your Gym,fitness,8.5081896,51.9931372,,,https://www.findyourgym.de/studio/bielefeld-brackwede/outfit-brackwede,Hauptstraße,Bielefeld,120,33647.0,DE,True
Station 01,fitness,10.699161,53.9304138,,,,Drosselweg,Bad Schwartau,,23611.0,DE,True
Achtal Sport & Physio,,9.6500331,47.8256972,"Mo,We,Fr 08:00-21:30; Tu,Th 07:30-21:30; Sa 12:00-18:00; PH,Su 09:00-15:00",,https://www.achtal.de/,Ravensburger Straße,Neubriach,4,88255.0,DE,True
Aktiv Gesundheitszentrum Algermissen,,9.982656,52.2529709,,,,Hildesheimer Straße,Algermissen,23,31191.0,DE,True
McFit,,7.8166378,51.6771134,,,https://www.mcfit.com/de/studiodetail/info/hamm.html,Bismarckstraße,Hamm,,59065.0,DE,True
Yoga Vidya Zentrum,gymnastics,13.7494887,51.0683261,,,,Jordanstraße,Dresden,8 HH,1099.0,DE,True
,,8.0475793,48.7327494,Mo-Fr 15:00-18:00; Sa 10:00-13:00,,,Zanghurst,Hildmannsfeld,,77836.0,DE,True
TheosGym,fitness,13.7953477,52.830193,24/7,,https://www.theosgym.de/,Am Krankenhaus,Eberswalde,21,16225.0,DE,True
The Gym,fitness,11.1042895,49.4509547,,,,Norikerstraße,Nürnberg,2,90402.0,DE,True
F1 Fitnessclub,,10.4642464,48.2777694,Mo-Fr 09:00-22:00; Sa 09:00-13:00,+49 8281 799270,,Sudetenlandstraße,Thannhausen,6,86470.0,DE,True
Bodystreet,,8.8690401,48.5949152,Mo 09:30-19:30; We 09:00-21:00; Th 09:00-21:30; Fr 08:00-15:30,+49 7032 8154940,,Hindenburgstraße,Herrenberg (Stadt),9,71083.0,DE,True
,,6.6728151,50.2984626,,,,Kölner Straße,Hillesheim,53,54576.0,DE,True
Vacuslim,,9.1450658,49.9739441,,,,Judengasse,Aschaffenburg,,63739.0,DE,True
Impuls Fitnessstudio,,10.4622414,48.2888272,Mo-Fr 09:30-22:00; Sa 14:00-19:00; Su 09:00-19:00,,https://www.impuls-thannhausen.de/,Im Krautgarten,Thannhausen,16,86470.0,DE,True
beneFit,fitness,9.905461,53.615311,24/7; PH off,,https://www.benefit-fitness.de/hamburg/,Hörgensweg,Hamburg,5,22523.0,DE,True
Flow F!t,,6.9464893,50.9335448,,,,Bobstraße,Köln,9,50676.0,DE,True
Romahn's vital,,12.1283752,51.049656,,,,Brühl,Zeitz,,6712.0,DE,True
Baltic fit,fitness,10.9550084,54.3786745,,,http://www.baltic-fit.de/,Eichholzweg,Heiligenhafen,99,23774.0,DE,True
Yoga am Buschey,yoga,7.4586692,51.3528206,,,https://www.yoga-daseking.de,Buscheystraße,Hagen,82,58089.0,DE,True
Kieser Training,,6.952178,51.1700159,"Mo-Fr 07:30-21:30; Sa,PH 09:00-15:00; Su 09:00-18:00",,,Mühlenbachweg,Hilden,12,40724.0,DE,True
Michala Moves,fitness,7.4588733,51.355484,,,,Bismarckstraße,Hagen,26,58089.0,DE,True
fitness clever,,12.8769129,47.7174641,,,,Berchtesgadener Straße,Bad Reichenhall,,83435.0,DE,True
Frau in Form,,10.7055972,50.9528589,,+49 3621 226 227,,Breite Gasse,Gotha,4,99867.0,DE,True
Fitness First,,8.4717815,49.4872618,"Mo-Fr 06:30-23:00; Sa,Su,PH 09:00-20:00",,https://www.fitnessfirst.de/clubs/mannheim,Koncordiastraße,Mannheim,,68161.0,DE,True
Mrs. Sporty,,11.5076636,48.0782082,Mo-Su 06:00-22:00,,https://www.mrssporty.de/club/muenchen-solln/,Herterichstraße,München,101,81477.0,DE,True
YoungGo,fitness,9.3907727,47.7197554,,,https://move-center.younggo.de/,Ravensburger Straße,Markdorf,18,88677.0,DE,True
FUSION X MED Sport & Health,,8.2074914,53.1064917,"Mo-Fr 06:00-23:00; Sa,Su 08:00-20:00",,,Windmühlenweg,Oldenburg,,26133.0,DE,True
Family Fit,,8.7777382,51.7353077,,,,Steubenstraße,Paderborn,47,33100.0,DE,True
,fitness,8.5224188,49.0225016,,,,Otto-Fikentscher-Weg,Berghausen,,76327.0,DE,True
,fitness,8.5212387,49.0259208,,,,Niederauer Weg,Berghausen,,76327.0,DE,True
,fitness,8.5246933,49.0256675,,,,Weg zur Eich,Berghausen,,76327.0,DE,True
,fitness,8.5250581,49.0248514,,,,Weg zur Eich,Berghausen,,76327.0,DE,True
Mrs. Sporty,,9.9906655,48.3997392,,,https://www.mrssporty.de,Kammachergasse,Ulm,,89073.0,DE,True
Happy Fit,fitness,9.1742786,47.6732507,06:00-24:00,,,Bruder-Klaus-Straße,Konstanz,8,78467.0,DE,True
Ems Gym,gymnastics,7.1297546,50.7997199,,,,Larstraße,Troisdorf,,53844.0,DE,True
Sporting,,7.1824337,53.3618207,"Mo,We,Fr 08:30-21:30; Tu,Th 09:00-21:30; Sa 14:00-19:00; Su 10:00-13:00,15:00-18:00",+49 4921 6333,https://www.sporting-emden.de/fitnessstudio-emden.html,Zweiter Polderweg,Emden,20,26723.0,DE,True
Megafit,fitness;exercise;yoga,13.6323745,51.038653,"Mo-Fr 08:00-21:30, Sa 09:00-14:00, Su 09:00-16:00",,https://megafit-fitness.de/megafit-dresden/,Gompitzer Höhe,Dresden,,1156.0,DE,True
FitX,fitness,13.4161276,52.5230415,24/7,+49 30 28096453,,Alexanderstraße,Berlin,7,10178.0,DE,True
Drachenzentrum,yoga,13.4711342,51.1627475,,,http://www.drachenzentrum.de,Marktgasse,Meißen,15,1662.0,DE,True
Clever fit,,10.2448453,51.5120897,"Mo-Fr 06:00-23:00; Sa,Su,PH 06:00-21:00",+49 5527 7488878,,Industriestraße,Duderstadt,26d,37115.0,DE,True
Mrs. Sporty,,13.287857,52.669083,Mo-Su 06:00-22:00,,,Schönfließer Straße,Hohen Neuendorf,17,16540.0,DE,True
Vertical Fitness,gymnastics,6.9435871,50.7693401,,,http://poledance-bornheim.de/,Lintgesfuhr,Bornheim,2,53332.0,DE,True
McFit,fitness,13.3974279,52.5106479,Mo-Su 06:00-00:00,,,Leipziger Straße,Berlin,46/47,10117.0,DE,True
Clever fit,,9.143503,49.9813234,,,,Dämmer Tor,Aschaffenburg,2-6,63741.0,DE,True
Fitness B&K,,8.6735071,49.9590514,Mo-Fr 09:00-23:00; Sa 10:00-20:00; Su 10:00-18:00,,https://www.fitness-bk.de/,Siemensstraße,Egelsbach,7,63329.0,DE,True
Scala Fitness,,11.2799977,49.5081537,Mo-Fr 09:00-18:00; Sa 10:00-18:00; Su 10:00-16:00,,https://scala-fitness.de/,Hermannstraße,Lauf an der Pegnitz,8,91207.0,DE,True
Gym,,6.7016496,51.4756187,,,,Ahrstraße,Duisburg,,47139.0,DE,True
form-fit,,9.8620166,53.4712443,Mo-Fr 08:00-22:30; Sa 10:00-18:00; Su 10:00-15:00,,https://www.form-fit.de/,Cuxhavener Straße,Hamburg,293b,21149.0,DE,True
,,8.9430053,53.0749773,,,,Rockwinkeler Landstraße,Bremen,110,28325.0,DE,True
Asia Fitnesspark Sporting Club GmbH,fitness,8.7924277,50.0183521,,,https://www.asia-fitnesspark.de,Philipp-Reis-Straße,Dietzenbach,13a,63128.0,DE,True
KING ZORA GYM,,6.9708603,51.2596981,,,https://www.kingzora.de/,Berliner Straße,Mettmann,,40822.0,DE,True
yogalounge,,11.523995,48.0567377,,,,Heilmannstraße,Gartenstadt,,82049.0,DE,True
Kieser Training,,8.7259206,50.1168254,"Mo-Fr 07:00-22:00; Sa,Su,PH 09:00-19:00",,,Hanauer Landstraße,Frankfurt am Main,291A,60314.0,DE,True
7 circles,,13.3172363,52.48997,,,,Sächsische Straße,Berlin,39,10713.0,DE,True
,fitness,6.4062428,51.3010897,,,,Radweg Schlufftrasse,Vorst,,47918.0,DE,True
,fitness,6.4054269,51.3012028,,,,Radweg Schlufftrasse,Vorst,,47918.0,DE,True
,fitness,6.4068992,51.3015975,,,,Radweg Schlufftrasse,Vorst,,47918.0,DE,True
,fitness,6.4051805,51.3018096,,,,Radweg Schlufftrasse,Vorst,,47918.0,DE,True
,fitness,6.4074333,51.3019897,,,,Radweg Schlufftrasse,Vorst,,47918.0,DE,True
,fitness,6.4057822,51.3021495,,,,Radweg Schlufftrasse,Vorst,,47918.0,DE,True
,fitness,6.4082766,51.3023026,,,,Radweg Schlufftrasse,Vorst,,47918.0,DE,True
,fitness,6.4064603,51.3025272,,,,Radweg Schlufftrasse,Vorst,,47918.0,DE,True
,fitness,6.4072864,51.3030628,,,,Radweg Schlufftrasse,Vorst,,47918.0,DE,True
,fitness,6.4078103,51.3033907,,,,Oedter Straße,Vorst,,47918.0,DE,True
,fitness,6.4085726,51.3038687,,,,Oedter Straße,Vorst,,47918.0,DE,True
,fitness,6.4114312,51.3039893,,,,Oedter Straße,Vorst,,47918.0,DE,True
,fitness,6.4100924,51.3041985,,,,Oedter Straße,Vorst,,47918.0,DE,True
,fitness,6.4091377,51.3042518,,,,Oedter Straße,Vorst,,47918.0,DE,True
,fitness,8.6043113,51.6691426,,,,Am Flomengraben,Salzkotten,,33154.0,DE,True
,fitness,8.6034457,51.6698413,,,,Bystřicer Platz,Salzkotten,,33154.0,DE,True
Fitness line,fitness,10.5074806,53.8331141,,+49 4533 2225,https://fitnessline.net/,Grootkoppel,Reinfeld,20,23858.0,DE,True
fit / one,gymnastics,8.7245057,51.7035778,,,https://www.fit-one.de/,Frankfurter Weg,Paderborn,30a,33106.0,DE,True
Pier5,,7.1778898,53.3642377,"Mo-Fr 09:00-21:00, Sa 14:00-18:00, Su 10:00-13:00",+49 4921 8018442,,Stedinger Straße,Emden,5,26723.0,DE,True
Altitude6000,fitness,7.1957607,51.5139685,,,,Bergmannstraße,Bochum,43,44809.0,DE,True
Trend Yone Fitness Augsburg Ost,,10.9343053,48.3674327,Mo-Su 06:00-24:00,+49 821 90724692,,Partnachweg,Augsburg,1,86165.0,DE,True
Mrs. Sporty,,10.780035,48.7175487,,,,Spitalstraße,Donauwörth,9,86609.0,DE,True
ars movendi,,11.5606758,48.1638803,,+49 89 3065 9663,,Winzererstraße,München,47d,80797.0,DE,True
Sporteve,,13.3424696,52.4467195,"Mo-Th 09:00-12:00,16:00-19:00; Fr 09:00-12:00",,https://www.sporteve.de/clubs/berlin-steglitz/,Albrechtstraße,Berlin,,12167.0,DE,True
Queens,,7.0464665,50.7154794,,,https://www.queens-fitness.de/,Am Burgweiher,Bonn,54,53123.0,DE,True
,fitness,8.6672712,49.3899534,24/7,,,Harbigweg,Heidelberg,,69124.0,DE,True
Fit Star,,11.0828785,49.4483093,24/7,,,Königstorgraben,Nürnberg,11,90402.0,DE,True
VitaShape,fitness,10.0218619,53.5570445,"Mo,Tu,Th, Fr 10:00-14:00,16:00-21:00; We 12:00-14:00,16:00-21:00; Sa 10:00-15:00; Su off",,https://www.vitashape.de/,Lübeckertordamm,Hamburg,4,20099.0,DE,True
elbgym,,9.9944017,53.5595227,,,,Warburgstraße,Hamburg,,20354.0,DE,True
FitX,,11.5321275,48.129797,24/7,,https://www.fitx.de/fitnessstudios/muenchen-sendling-westpark,Landaubogen,München,1,81373.0,DE,True
Mandy Mazur,,11.0587483,49.720235,"""Nur nach individueller Vereinbarung""",,,Holzstraße,Forchheim,1,91301.0,DE,True
Yogaraum Sonnenlicht,yoga,9.0741718,49.9189801,"""Nach Vereinbarung""",+49 6026 60996060,,Breite Straße,Großostheim,43,63762.0,DE,True
Clever fit,,11.0617948,49.7022778,,,,Daimlerstraße,Forchheim,12,91301.0,DE,True
Ankerplatz / YogaRAUM Endingen / Yogaliebe,yoga,7.7034595,48.1409837,,,http://www.ankerplatz-endingen.de,Marktplatz,Endingen,17,79346.0,DE,True
Yoga Vidya Frankfurt,,8.6605956,50.108516,,,https://www.yoga-vidya.de/center/frankfurt/,Niddastraße,Frankfurt am Main,,60329.0,DE,True
Kreuzretter,,13.3157383,52.4537146,,,https://kreuzretter.com,Schloßstraße,Berlin,54,12165.0,DE,True
Fit Star,,11.4988239,48.1437439,24/7,,,Landsberger Straße,München,314,80687.0,DE,True
,fitness,12.7480569,50.7403471,,,,Bahnstraße,,,9385.0,DE,True
pro-fitness,,8.5811794,47.6524923,,,,Randenweg,Altenburg,,79798.0,DE,True
Bikram Yoga Würzburg,yoga,9.9411416,49.7990979,"Mo,We,Fr 16:30-18:00, Mo-Th 19:00-20:30, Tu,Th,Sa,Su 09:30-11:00, Su 12:00-13:30",+49 931 3582-3561,,Berliner Platz,Würzburg,6,97080.0,DE,True
Formel 4,,13.6309551,51.1082089,"Mo,We 08:00-20:00; Tu 12:00-20:00; Th 08:00-13:00,15:00-18:00; Fr 08:00-18:00",,https://www.formel4-fitness.de/,Meißner Straße,Radebeul,,1445.0,DE,True
Diviva Yoga,,11.4945535,48.0312411,,,,Forststraße,Buchenhain,10,82065.0,DE,True
Gesund und aktiv - Rehasportverein Hausach e.V.,exercise;fitness,8.1775663,48.2857417,,,https://www.rehasportverein-hausach.de/,Eisenbahnstraße,Hausach,17,77756.0,DE,True
Die Pilatisten,gymnastics,12.3797376,51.3355732,"Mo-Fr 07:00-21:00, Sa 09:00-12:00",,https://pilatisten.de/,Roßplatz,Leipzig,12,4103.0,DE,True
FitX,,6.8192693,51.2993937,24/7,,https://www.fitx.de/studio/ratingen-west,Boschstraße,Ratingen,5,40880.0,DE,True
ShapeYOU,fitness,8.5900195,53.5295402,"Mo-Fr 10:00-18:00; Sa 10:00-14:00; PH,Su closed",,https://www.shape-you.de,Georgstraße,Bremerhaven,83,27570.0,DE,True
Perfect Body Fitness- und Gesundheitsstudio,,13.7466944,51.0666712,Mo-Fr 09:00-21:00; Sa 09:00-15:00; Su 13:00-18:00; Th 14:00-16:00 off; PH off,,,Königsbrücker Straße,Dresden,19,1099.0,DE,True
Bodystreet,,8.5983074,49.1263702,,,https://www.bodystreet.com/de/standorte/deutschland/bodystreet-bruchsal-zentrum/,Friedrichstraße,Bruchsal,7,76646.0,DE,True
Energy Sport Fitness Club,,11.2737556,49.5011153,"Mo-Fr 09:30-12:00,15:00-21:30; We 14:00-21:30; Sa 14:00-17:30; Su 09:30-12:00",+49 9123 74921,,Röthenbacher Straße,Lauf an der Pegnitz,30,91207.0,DE,True
FITNESS GYM,,6.5924571,51.0887361,"Mo-Fr 07:30-22:00; Sa,Su 09:00-20:00; PH 10:00-16:00",+4921817577913,,Wilhelmitenstraße,Grevenbroich,11,41515.0,DE,True
Moveo,,11.2769179,49.5113106,,,,Nürnberger Straße,Lauf an der Pegnitz,,91207.0,DE,True
Positiv Fitness Kösching,fitness,11.5014843,48.8112816,"Mo-Fr 08:00-22:00; Sa,Su 09:00-18:00",,https://www.positiv-gruppe.de/,Untere Marktstraße,Kösching,3,85092.0,DE,True
Therapiezentrum Waidmannslust,,13.3256887,52.6051549,,,,Oranienburger Straße,Berlin,141,13437.0,DE,True
Rössle Training,fitness,8.873706,48.754477,"Mo,Fr 09:00-13:00,15:00-21:00, Tu,Th 08:30-13:00, Tu,We 15:00-20:00, Th 15:00-19:00, We 09:00-13:00,15:00-20:00, Sa,Su 09:00-13:00",,,Kolpingweg,Weil der Stadt (Kernstadt),,71263.0,DE,True
Pro-Vitess,,9.0024954,48.7973325,"Mo-Fr 07:00-21:45; Sa-Su,PH 09:30-17:30",,https://www.pro-vitess.de/,Maybachstraße,Leonberg,6,71229.0,DE,True
FitX,fitness,8.4375092,49.4912782,24/7,,https://www.fitx.de/studio/ludwigshafen-nord,Dessauer Straße,Ludwigshafen am Rhein,59,67063.0,DE,True
Bodyfit Nibelungen,,8.7136765,49.7179906,,,http://www.bodyfit-nibelungen.de/,Am Marienberg,Lautern,,64686.0,DE,True
trainingsraum,,11.5243015,48.0759072,"""nach Vereinbarung""",,https://www.dertrainingsraum.de/studios/solln,Wolfratshauser Straße,München,181,81479.0,DE,True
,fitness,9.4608384,48.7096441,,,,Fürstenstraße,Reichenbach an der Fils,,73262.0,DE,True
FitX Düsseldorf-Holthausen,,6.8394646,51.1686606,24/7,,https://www.fitx.de/studio/duesseldorf-holthausen,Reisholzer Werftstraße,Düsseldorf,17-43,40589.0,DE,True
Enjoy Fitness Club Ammerthal,,11.7600657,49.4392772,,,http://www.enjoy-fitness-club.de/,Mühlweg,Viehberg,,92260.0,DE,True
Clever fit,,11.5578348,48.1440029,"Mo-Fr 06:00-24:00, Sa-Su 08:00-23:00; PH 08:00-23:00",,https://www.clever-fit.com/de/fitnessstudio/muenchen-mitte/,Marsstraße,München,20,80335.0,DE,True
